gene,pcc,n_units,pcc_fold00_A,pcc_fold01_B,pcc_fold02_C,pcc_fold03_D,pcc_fold04_E,pcc_fold05_F,pcc_fold06_G,pcc_fold07_H
MGP,-0.05912793937022798,8,-0.0029469167347997427,-0.13813526928424835,-0.13028928637504578,-0.16918210685253143,-0.06017504632472992,0.044742945581674576,0.02398775890469551,-0.041025593876838684
MIA,0.011251198127865791,7,0.021911203861236572,-0.029433446004986763,0.04685657471418381,,-0.01270633190870285,0.017407692968845367,0.022903116419911385,0.011819576844573021
MIB2,0.0843749437481165,8,0.017129069194197655,0.214131698012352,0.04298148676753044,0.12361688911914825,0.03811679407954216,0.005490468814969063,0.1001373827457428,0.13339576125144958
MICAL1,0.06761176767759025,8,-0.047648362815380096,0.24529598653316498,0.030224939808249474,0.008739057928323746,0.03304607793688774,-0.030861929059028625,0.07309827953577042,0.22900009155273438
MICALL2,0.08297423306794371,8,0.07177665829658508,0.20718950033187866,0.037931546568870544,0.06189923360943794,0.017352452501654625,-0.0016313708620145917,0.14444413781166077,0.12483170628547668
MID1IP1,0.14402433315990493,8,0.08869925141334534,0.19554397463798523,0.19887536764144897,0.17656998336315155,0.006624402012676001,0.05393822491168976,0.26091453433036804,0.17102892696857452
MIF,0.05668107408564538,8,0.02255004271864891,0.10605230927467346,0.07723375409841537,0.0465187132358551,-0.03550148382782936,0.00851412769407034,0.1749372035264969,0.053143925964832306
MIIP,0.09948768687900156,8,0.043157145380973816,0.22779740393161774,0.09937706589698792,0.0656096562743187,0.01139806304126978,0.007963443174958229,0.16415779292583466,0.17644092440605164
MKI67,0.11322283028857782,8,0.07033060491085052,0.28439533710479736,0.12615473568439484,0.1973329782485962,0.01768137700855732,-0.005195103120058775,0.08490107208490372,0.13018164038658142
MKNK1,0.098124616779387,8,0.0687529519200325,0.2102803885936737,0.12905919551849365,0.11395532637834549,0.029635636135935783,0.024911576882004738,0.10413803905248642,0.10426381975412369
MLLT4,0.08219551702495664,8,0.006529807113111019,0.12011365592479706,0.12339682877063751,0.09794104844331741,-0.03672047331929207,0.0416918620467186,0.09474756568670273,0.2098638415336609
MLPH,0.1697346477303654,8,0.16500067710876465,0.3581744134426117,0.2749664783477783,0.2761082649230957,-0.026645483449101448,0.018909145146608353,0.1324710100889206,0.1588926762342453
MLST8,0.1138999111863086,8,0.035923492163419724,0.2185860574245453,0.20369984209537506,0.1728021204471588,0.0017989902989938855,-0.028178539127111435,0.15288026630878448,0.15368705987930298
MMP11,0.1643263199366629,8,0.02702939510345459,0.24343132972717285,0.18869605660438538,0.33355337381362915,-0.023961573839187622,-0.04513685032725334,0.3477812111377716,0.2432176172733307
MMP9,0.06007243605563417,8,-0.019974280148744583,0.23322327435016632,0.08075466006994247,-0.039850570261478424,0.02654542773962021,-0.002541373949497938,0.04403211176395416,0.15839023888111115
MORC2,0.13977333100046962,8,0.06737881153821945,0.23645098507404327,0.24673967063426971,0.20667360723018646,0.010995195247232914,0.017738642171025276,0.1640305519104004,0.16817918419837952
MPND,0.07158717617858201,8,0.007272481918334961,0.17600277066230774,0.15595673024654388,0.0690060704946518,0.0415792316198349,-0.011453448794782162,0.035926900804042816,0.09840667247772217
MPST,0.09793964750133455,8,0.02103576250374317,0.20218946039676666,0.16596719622612,0.1619439274072647,-0.04587693512439728,-0.0537053681910038,0.18272410333156586,0.14923903346061707
MRPL2,0.045272032963112,8,-0.004519949667155743,0.12026936560869217,0.05816509947180748,0.04684240370988846,-0.015876011922955513,0.012903033755719662,0.03334321454167366,0.1110491082072258
MRPL21,0.1362821701914072,8,0.08187414705753326,0.3070847690105438,0.12422487139701843,0.22144517302513123,0.032679688185453415,0.009144965559244156,0.20076768100261688,0.11303606629371643
MRPL23,0.027240802883170545,8,-0.03626147285103798,0.018033212050795555,0.09173212200403214,0.12709735333919525,-0.015318683348596096,-0.06627227365970612,0.1183817908167839,-0.019465625286102295
MRPL51,0.12188663604320027,8,0.05699321627616882,0.03404621407389641,0.1785348504781723,0.2558029890060425,0.002376487711444497,0.006957669742405415,0.24092082679271698,0.19946083426475525
MRPL54,0.008577577187679708,8,-0.04042636975646019,0.07412664592266083,0.02504550665616989,0.03520573675632477,-0.059447869658470154,-0.017499735578894615,0.06505598872900009,-0.013439285568892956
MRPS22,0.10549656476359814,8,0.07628875970840454,0.24150173366069794,0.12479687482118607,0.17024558782577515,-0.03823695704340935,0.009935955516994,0.15831716358661652,0.1011234000325203
MS4A6A,0.06617503467714414,8,0.004136288072913885,0.11722886562347412,0.04919238016009331,0.06699495017528534,0.05106573551893234,-0.02123715914785862,0.09312166273593903,0.16889755427837372
MST1R,0.10723953146953136,8,0.06268779933452606,0.3003181219100952,0.09430299699306488,0.17992077767848969,-0.058083780109882355,-0.002391866408288479,0.15853141248226166,0.12263078987598419
MTG2,0.10052211000584066,8,0.05089535936713219,0.2149624228477478,0.12529608607292175,0.15959064662456512,-0.052640512585639954,-0.013051999732851982,0.2003679871559143,0.11875689029693604
MTMR12,0.08639815438073128,8,0.031186945736408234,0.096531942486763,0.09348255395889282,0.15825018286705017,-0.007367667742073536,0.05378679558634758,0.10441670566797256,0.16089777648448944
MUC1,-0.03168301327241352,8,0.016716331243515015,-0.0609452985227108,-0.08130911737680435,0.0571068674325943,0.0008337277104146779,0.03593844175338745,-0.14111047983169556,-0.08069457858800888
MUCL1,0.11856322200037539,8,0.07208900898694992,0.23110772669315338,0.24340136349201202,0.05689533054828644,-0.1482112854719162,-0.02470952831208706,0.29391559958457947,0.22401756048202515
MUS81,0.1188648998431745,8,0.06442483514547348,0.2482622116804123,0.11933654546737671,0.20628765225410461,-0.0135048758238554,-0.0008502966375090182,0.16328510642051697,0.16367802023887634
MVP,0.0741214282461442,8,-0.002315964549779892,0.2220408320426941,0.019800247624516487,0.11851765215396881,-0.007399705704301596,-0.060979362577199936,0.17450213432312012,0.12880559265613556
MX2,0.05050650783232413,8,0.0034472180996090174,0.20853900909423828,-0.028808047994971275,0.07368393242359161,0.009686551056802273,-0.0006254580803215504,0.04963533207774162,0.08849352598190308
MYBL2,0.09802650817437097,8,0.023621130734682083,0.21308384835720062,0.13692250847816467,0.1287667453289032,0.004866631235927343,0.025163166224956512,0.13914918899536133,0.11263884603977203
MYC,0.09147254889830947,8,0.04859045892953873,0.19168435037136078,0.05783500149846077,0.18080300092697144,-0.04882042855024338,0.0664929747581482,0.09681936353445053,0.1383756697177887
MYH10,0.0431363929528743,8,0.033767711371183395,0.04643622413277626,0.017394857481122017,0.07311689853668213,0.03207845240831375,0.03302125260233879,0.04371562972664833,0.06556011736392975
MYL12B,0.23396978247910738,8,0.17876556515693665,0.42522457242012024,0.3269936740398407,0.29086971282958984,-0.029036790132522583,0.09010574966669083,0.2886972725391388,0.3001385033130646
MYL6B,0.05017739860340953,8,0.014672121033072472,0.10372191667556763,0.061376556754112244,0.06076587736606598,-0.018743546679615974,-0.02520301192998886,0.10016471147537231,0.10466456413269043
MYL9,0.01979816914536059,8,-0.004163541831076145,-0.09304723143577576,0.08731288462877274,0.18303874135017395,-0.0764874517917633,-0.03789322078227997,0.10924287885427475,-0.009617705829441547
MYO1G,0.03759359545074403,8,-0.017358435317873955,0.09617311507463455,0.08530709147453308,0.03011181578040123,-0.02180139720439911,-0.039274655282497406,0.07200774550437927,0.0955834835767746
MYO9B,0.08442833146546036,8,0.03462489694356918,0.22762714326381683,0.07831831276416779,0.04404632747173309,0.00823549646884203,-0.06242777407169342,0.14975053071975708,0.1952517181634903
MZT2A,0.01992828235961497,8,0.04185941442847252,0.11710396409034729,0.03906581178307533,0.08786790072917938,0.01766793802380562,-0.019289135932922363,-0.09827279299497604,-0.02657684125006199
NAA10,0.09512349450960755,8,0.052136871963739395,0.23391902446746826,0.14258138835430145,0.17994168400764465,-0.08489406108856201,-0.03554198145866394,0.1534748673439026,0.11937016248703003
NANS,0.044646596419624984,8,-0.009823736734688282,0.021269135177135468,0.13203471899032593,0.10555507242679596,-0.026371367275714874,-0.02717280015349388,0.09577899426221848,0.06590275466442108
NAT1,0.05802799796219915,8,-0.0057203033939003944,0.18195709586143494,0.0919080600142479,0.04497918859124184,-0.03529741242527962,-0.023674901574850082,0.07353859394788742,0.13653366267681122
NCKAP1L,0.03585545165697113,8,-0.03729468584060669,0.12727199494838715,0.012969022616744041,-0.006596482824534178,0.026047678664326668,0.05722194164991379,0.04658563435077667,0.060638509690761566
NCKAP5L,0.04777845986245666,8,-0.003399957437068224,0.03668678551912308,0.10104863345623016,0.05726546421647072,0.005431506782770157,-0.0015271588927134871,0.07582781463861465,0.1108945906162262
NDC80,0.027382035616028588,8,-0.016777217388153076,0.09042521566152573,0.015949901193380356,0.010421699844300747,0.0007777612772770226,-0.0012490180088207126,0.06096856668591499,0.05853937566280365
NDRG1,0.15060224360786378,8,0.01674233190715313,0.2524814009666443,0.10944245010614395,0.3538431227207184,-0.03959421068429947,0.011012360453605652,0.30903753638267517,0.19185295701026917
NDUFA1,0.1343709987704642,8,0.02267702855169773,0.2734985947608948,0.1869523674249649,0.2712031900882721,0.006040029693394899,-0.04293816536664963,0.2062678188085556,0.1512671262025833
NDUFA12,0.12794570927508175,8,0.08123672008514404,0.23912234604358673,0.20405222475528717,0.20747382938861847,0.019533028826117516,0.03022323176264763,0.11568883806467056,0.1262354552745819
NDUFB2,0.16386650860658847,8,0.09825227409601212,0.22927974164485931,0.2643139362335205,0.2962013781070709,0.0010224718134850264,0.02367476373910904,0.1959039568901062,0.20228354632854462
NDUFB3,0.13663849083241075,8,0.09843780845403671,0.3860389292240143,0.15098023414611816,0.1863185465335846,-0.020512526854872704,-0.010962187312543392,0.20710937678813934,0.09569774568080902
NDUFB9,0.03980564116500318,8,-0.05417748913168907,-0.13148759305477142,0.1297801434993744,0.1759350746870041,-0.059551481157541275,-0.025664398446679115,0.17591223120689392,0.10769864171743393
NDUFC1,0.14206414250656962,8,0.13319437205791473,0.2613345682621002,0.17094890773296356,0.24325445294380188,-0.038175832480192184,0.047679416835308075,0.20465068519115448,0.11362656950950623
NDUFS1,0.14638351649045944,8,0.14995722472667694,0.2894968092441559,0.1547136753797531,0.15826892852783203,0.015768930315971375,0.08125478774309158,0.21914681792259216,0.10246095806360245
NDUFV3,0.042379561346024275,8,0.01602834090590477,0.04822096601128578,0.08844581246376038,0.09006994962692261,-0.037820521742105484,-0.04817633703351021,0.12499931454658508,0.05726896598935127
NEBL,0.038764384225942194,8,0.06486298143863678,-0.09053608030080795,0.07078272849321365,0.09426218271255493,0.017895694822072983,-0.006869765929877758,0.05222504958510399,0.10749228298664093
NEK7,0.0736121617956087,8,0.0084115294739604,0.23098152875900269,0.1352282166481018,0.08560425788164139,-0.06535391509532928,0.06604066491127014,0.09383542835712433,0.03414958342909813
NELFE,0.02469750540331006,8,-0.033637143671512604,0.04862106218934059,0.09026797115802765,0.06097054108977318,-0.04956638440489769,-0.049258168786764145,0.05487476661801338,0.07530739903450012
NFATC4,0.018895887111284537,8,0.00036800684756599367,0.03789418563246727,-0.011502106674015522,0.0325169675052166,0.006585662253201008,-0.02615322358906269,0.004192773252725601,0.10726483166217804
NFIC,-0.05646016533137299,8,0.035386405885219574,-0.21367083489894867,-0.053693607449531555,0.04635041952133179,-0.0479322224855423,0.0037114701699465513,-0.13268913328647614,-0.08914382010698318
NINJ1,0.09351133147720248,8,-0.0035043349489569664,0.21138101816177368,0.14196902513504028,0.1551612913608551,-0.03388739377260208,-0.03585037216544151,0.17462223768234253,0.13819918036460876
NIT2,0.11861312144901603,8,0.04901962727308273,0.31811270117759705,0.14169013500213623,0.19163943827152252,-0.0367736741900444,-0.014271621592342854,0.18525977432727814,0.11422859132289886
NMRAL1,0.12127516348846257,8,0.03403196111321449,0.2753679156303406,0.15814480185508728,0.13447314500808716,-0.011406240984797478,0.02798442915081978,0.22678206861019135,0.12482322752475739
NR1H2,-0.02529618318658322,8,-0.029932206496596336,-0.14971543848514557,-0.010177301242947578,0.05520917475223541,-0.028818560764193535,-0.015306122601032257,-0.004976955242455006,-0.0186520554125309
NR4A1,0.016795523464679718,8,0.005459046922624111,-0.19237037003040314,0.041420623660087585,0.1403179168701172,0.007322538644075394,0.014241603203117847,0.06853592395782471,0.04943690448999405
NRP1,0.029627967975102365,8,-0.008152138441801071,-0.028142157942056656,0.05425133556127548,0.015608309768140316,-0.03909871727228165,0.022336218506097794,0.15895415842533112,0.061266735196113586
NSMCE1,0.08157233241945505,8,0.05403086915612221,0.17130877077579498,0.1633952558040619,0.12229292094707489,-0.02454180270433426,-0.02036992833018303,0.08602695167064667,0.10043562203645706
NTMT1,0.03778427833458409,8,-0.01833607256412506,0.09581483155488968,0.08553481847047806,0.010761507786810398,0.015422772616147995,-0.005997931119054556,0.07746884971857071,0.041605450212955475
NUF2,0.05270123633090407,8,0.008033704943954945,0.06846742331981659,0.08127585053443909,0.037566445767879486,-0.020168226212263107,0.03421112522482872,0.09724964946508408,0.11497391760349274
NUP214,0.07642846764065325,8,0.03090694546699524,0.21933874487876892,0.09029154479503632,0.10930783301591873,-0.036845944821834564,-0.021355969831347466,0.08752119541168213,0.1322633922100067
NUP93,0.11893512820824981,8,0.037258751690387726,0.3149997293949127,0.15582552552223206,0.168232262134552,-0.01680886559188366,0.028342219069600105,0.09509959816932678,0.16853180527687073
NXN,0.036025906447321177,8,-0.02439691871404648,0.0569043792784214,0.0044993143528699875,0.11273997277021408,-0.035184405744075775,0.005935901775956154,0.09379158169031143,0.07391742616891861
OASL,0.02786662157450337,8,-0.0019239193061366677,0.15718939900398254,-0.002498111454769969,0.06531888991594315,-0.042491525411605835,-0.01694123074412346,0.019667547196149826,0.04461192339658737
OGFRL1,0.03956092204316519,8,-0.014423336833715439,-0.0022532728035002947,0.028252137824892998,0.0764123797416687,0.018706291913986206,0.022233422845602036,0.09419436007738113,0.0933653935790062
OPTN,0.03868022398091853,8,0.021985400468111038,0.03472480922937393,-0.02341461181640625,0.09526044130325317,-0.01778450794517994,0.005954518914222717,0.11147870123386383,0.08123704046010971
ORC2,0.009881375008262694,8,0.022341670468449593,-0.049011602997779846,0.01885935664176941,0.04567001014947891,-0.01935541443526745,0.009482129476964474,0.02150883339345455,0.029556017369031906
ORC6,0.06455487152561545,8,0.050204794853925705,0.08553554117679596,0.05496193841099739,0.07343056052923203,-0.028910500928759575,0.02851303108036518,0.11641661822795868,0.13628698885440826
OSBPL8,-0.009605063707567751,8,0.022558242082595825,-0.1163901835680008,0.010222602635622025,0.014002456329762936,-0.010157449170947075,0.0181325301527977,-0.008006093092262745,-0.007202615030109882
P4HA2,0.03451522020623088,8,0.036864835768938065,-0.004354117438197136,0.02533051371574402,0.07051891088485718,-0.04924572631716728,0.01079765148460865,0.10704022645950317,0.07916946709156036
PAF1,0.032603292958810925,8,-0.012216128408908844,0.0625302642583847,0.0922020673751831,0.02201084978878498,0.01708046905696392,-0.011241799220442772,0.03727469965815544,0.05318592116236687
PAFAH1B3,0.08061082754284143,8,0.03618977218866348,0.22871418297290802,0.10230419039726257,0.09404146671295166,-0.04209356755018234,-0.030635803937911987,0.14948143064975739,0.10688494890928268
PAQR4,0.09781344560906291,8,0.10108502209186554,0.177398219704628,0.13553129136562347,0.12806451320648193,-0.038236960768699646,0.009052272886037827,0.17719164490699768,0.09242156147956848
PARN,0.02931622019968927,8,0.024592900648713112,0.02098330669105053,0.05893464386463165,0.03720289468765259,0.030151724815368652,-0.01801338605582714,0.0637073814868927,0.01697029545903206
PCCB,0.09839924378320575,8,0.11891749501228333,0.18372206389904022,0.10838039964437485,0.15929138660430908,-0.018757332116365433,0.008892692625522614,0.09428359568119049,0.13246364891529083
PCIF1,0.06010697968304157,8,0.02500946819782257,0.2107372134923935,0.035798329859972,0.07858311384916306,-0.048882320523262024,-0.015006791800260544,0.07256317138671875,0.12205365300178528
PDCD5,0.15667511195351835,8,0.11412834376096725,0.33059874176979065,0.28810372948646545,0.22403007745742798,0.01872367411851883,0.00023533019702881575,0.1617899090051651,0.11579108983278275
PDGFRA,-0.015158273163251579,8,0.01870056241750717,-0.11581148207187653,-0.02312595024704933,-0.016020923852920532,0.012113506905734539,0.041664354503154755,0.01463763602077961,-0.053423888981342316
PDGFRB,0.017691901186481118,8,0.03404697775840759,-0.06635119020938873,0.025366174057126045,0.08640220016241074,-0.02676037885248661,0.007513727992773056,0.09330444037914276,-0.011986741796135902
PER1,0.08711340086301789,8,0.04493676871061325,0.25078102946281433,-0.01941010169684887,0.07631942629814148,0.005677116569131613,0.020908765494823456,0.1341504007577896,0.18354380130767822
PEX11G,0.0244751627324149,8,0.012408875860273838,0.02742457017302513,0.01741858571767807,0.05284188315272331,-0.033107876777648926,-0.021224411204457283,0.07691775262355804,0.06312192231416702
PEX14,0.032965793056064285,8,-0.009329404681921005,0.09547427296638489,0.02870171330869198,0.027402613312005997,-0.0014100231928750873,-0.013623355887830257,0.06153396517038345,0.07497656345367432
PGLS,0.04992835270240903,8,0.03464176505804062,0.03245123103260994,0.06063076853752136,0.10069646686315536,-0.030650874599814415,-0.02966138906776905,0.13999426364898682,0.0913245901465416
PGR,0.021247638320346596,8,-0.0004325551853980869,0.03634176030755043,-0.04752857983112335,0.013990283012390137,0.039493538439273834,0.015985529869794846,0.05929652974009514,0.05283460021018982
PHF11,0.037763554078992456,8,0.019861925393342972,0.056583940982818604,0.03390629589557648,0.007072204723954201,0.009253520518541336,-0.007285068277269602,0.06195231154561043,0.12076330184936523
PHF13,0.06841602572239935,8,0.03643385320901871,0.12946178019046783,0.05604743957519531,0.13845378160476685,-0.005173530429601669,-0.026622721925377846,0.09186413884162903,0.12686346471309662
PHF21A,0.052694926504045725,8,0.05261498689651489,0.04139804467558861,0.05619320645928383,0.07215577363967896,-0.020964372903108597,0.023985113948583603,0.15588824450969696,0.04028841480612755
PHGDH,0.11820707854349166,8,0.06262342631816864,0.15307532250881195,0.25394895672798157,0.17819970846176147,0.013538726605474949,-0.03686036914587021,0.1486120969057083,0.1725187599658966
PHKB,0.09980576112866402,8,0.057233892381191254,0.21015845239162445,0.13162024319171906,0.1422959268093109,-0.04109741374850273,0.027031738311052322,0.18737685680389404,0.08382639288902283
PIGQ,0.09214724996127188,8,0.0796266496181488,0.11652781069278717,0.19116413593292236,0.1463875025510788,-0.021447917446494102,-0.06388577073812485,0.17896927893161774,0.10983631014823914
PIH1D1,0.017935361713171005,8,0.02644246444106102,0.010364711284637451,0.030311468988656998,0.0587330162525177,-0.022731326520442963,-0.08320008218288422,0.0717688649892807,0.05179377645254135
PILRA,0.043204849818721414,8,0.012891007587313652,0.17913156747817993,0.009860972873866558,0.012944457121193409,0.058686189353466034,-0.048433057963848114,0.03155636414885521,0.08900129795074463
PIM2,0.09990384988486767,8,0.03690982237458229,0.2837776243686676,0.11882878839969635,0.11609701067209244,0.05492834746837616,-0.05795583873987198,0.04810221120715141,0.19854283332824707
PITX1,0.07355409997398965,8,0.08455492556095123,0.13683870434761047,0.027633121237158775,0.18977932631969452,-0.03096151351928711,-0.001278991112485528,0.07414890825748444,0.1077183187007904
PKNOX1,0.05795537703670561,8,0.03579723462462425,0.1530165672302246,0.06059050187468529,0.03727228567004204,-0.016388462856411934,0.03223384916782379,0.08034161478281021,0.08077942579984665
PLAC9,0.02168875269126147,8,0.005654681473970413,0.02779371850192547,0.06398454308509827,0.04590161517262459,-0.030320586636662483,0.011534121818840504,0.03888438269495964,0.010077545419335365
PLEKHO2,0.020584261161275208,8,-0.029925158247351646,0.047810960561037064,0.06521929055452347,0.013103362172842026,-0.010059968568384647,-0.03816135600209236,0.06734582781791687,0.04934113100171089
PLIN2,0.04251516984368209,8,-0.002708431798964739,0.12498060613870621,0.029756324365735054,0.05909658223390579,0.001487674773670733,-0.002777412533760071,0.06019598990678787,0.07009002566337585
PLK1,0.10122824017889798,8,0.05910789966583252,0.20650959014892578,0.1484699845314026,0.12805218994617462,-0.023010333999991417,0.016250520944595337,0.13396793603897095,0.14047813415527344
PLK2,0.15161324245855212,8,0.09721303731203079,0.25842922925949097,0.19887582957744598,0.13329952955245972,-0.05841029807925224,0.08875890076160431,0.23903310298919678,0.2557066082954407
PLLP,0.0862014617305249,8,0.03441232815384865,0.1523621380329132,0.09604401141405106,0.13142280280590057,-0.014505745843052864,0.05212690308690071,0.12482327222824097,0.11292598396539688
PLP2,0.05707211678964086,8,0.0016569627914577723,0.1875157505273819,0.17021365463733673,0.15461505949497223,-0.06675908714532852,-0.09432682394981384,0.03938858211040497,0.06427283585071564
PLPPR2,0.06454593280795962,8,0.00619792565703392,0.12131232023239136,0.08424344658851624,0.08451240509748459,-0.036250144243240356,-0.014504841528832912,0.0940646231174469,0.1767917275428772
PLSCR1,0.056086621480062604,8,-0.04454725980758667,0.12640966475009918,0.09421227872371674,0.02011052891612053,0.011242112144827843,0.05635601282119751,0.1120363250374794,0.0728733092546463
PLTP,-0.015888918424025178,8,-0.05108429864048958,-0.26174241304397583,0.0338820181787014,0.09459784626960754,0.017545459792017937,-0.05411525443196297,0.06860137730836868,0.025203917175531387
PLVAP,-0.019219120091293007,8,0.02225361578166485,-0.12210839986801147,-0.026662109419703484,0.03801127150654793,-0.021956555545330048,0.0013471166603267193,0.044060636311769485,-0.08869853615760803
PLXNA1,0.15935969396377914,8,0.06625887751579285,0.330156534910202,0.1762668788433075,0.2135208696126938,-0.002169204642996192,0.006887005176395178,0.24382111430168152,0.24013547599315643
PLXND1,0.09591440414078534,8,0.01575550250709057,0.16949130594730377,0.0005408432334661484,0.1410302370786667,0.08496731519699097,-0.015967631712555885,0.19883380830287933,0.1726638525724411
PMP22,-0.0003093184204772115,8,-0.02148345112800598,-0.16264864802360535,0.016074394807219505,0.07209617644548416,-0.027189332991838455,0.0031896689906716347,0.09320017695426941,0.02428646758198738
PNISR,-0.01894105097744614,8,0.004747663624584675,-0.06417755782604218,0.026587942615151405,-0.016417721286416054,-0.024953894317150116,0.02053961716592312,-0.021102607250213623,-0.07675185054540634
PNMT,0.08927899482659996,8,0.04699980840086937,0.2656307518482208,0.0961378738284111,0.14823675155639648,0.06325629353523254,-0.023650335147976875,0.06918571889400482,0.04843509569764137
PNP,0.06181867269333452,8,0.03665544092655182,0.09077383577823639,0.13616277277469635,0.10291846096515656,-0.019470099359750748,-0.010216671042144299,0.019159207120537758,0.13856643438339233
PNPLA6,0.09816566156223416,8,0.021396080031991005,0.16427990794181824,0.09885381162166595,0.15938255190849304,0.018943466246128082,-0.02587193064391613,0.15941452980041504,0.18892687559127808
PODNL1,0.01976833865046501,8,0.029375649988651276,-0.020903319120407104,0.01652654819190502,0.04908528923988342,-0.008446069434285164,-0.028978828340768814,0.037381939589977264,0.08410549908876419
PODXL,0.05194181390106678,8,0.042604170739650726,0.03567101061344147,0.04797525331377983,0.020597102120518684,0.026078566908836365,-0.02733013592660427,0.1297905445098877,0.14014799892902374
POLR2E,0.04671473347116262,8,0.03410898894071579,-0.1451794058084488,0.10286949574947357,0.1715356856584549,-0.035629477351903915,-0.015462028793990612,0.16596128046512604,0.09551332890987396
POLR2J,0.07184588932432234,8,0.03711754083633423,0.03178178146481514,0.14798490703105927,0.16380472481250763,-0.02534945122897625,-0.0390823669731617,0.13334885239601135,0.12516112625598907
POR,0.10645848279818892,8,0.048802781850099564,0.235569566488266,0.14659541845321655,0.21030709147453308,-0.016526035964488983,-0.0558801144361496,0.16962523758411407,0.11317391693592072
POSTN,0.06907381924975198,8,-0.07274916768074036,-0.22383685410022736,0.08255200833082199,0.167774960398674,0.06525357812643051,-0.0015145043144002557,0.2788843512535095,0.25622618198394775
PPHLN1,0.10046535823494196,8,0.04649253562092781,0.18832910060882568,0.14969797432422638,0.1298374980688095,-0.033811796456575394,0.04354558140039444,0.16187037527561188,0.11776159703731537
PPIB,-0.01967840234283358,8,-0.08671315759420395,-0.09866167604923248,0.017546581104397774,-0.02552887797355652,-0.037518035620450974,-0.05496811494231224,0.11530447006225586,0.013111592270433903
PPIH,0.0630876156501472,8,0.08694402873516083,-0.034967608749866486,0.08113792538642883,0.15264792740345,0.021616807207465172,-0.01809425838291645,0.09642938524484634,0.11898671835660934
PPM1G,0.1211365150520578,8,0.04291962832212448,0.26333895325660706,0.1867864429950714,0.16766539216041565,0.01017716620117426,0.015749584883451462,0.12563247978687286,0.15682247281074524
PPP1R1A,0.036818413296714425,8,-0.016047028824687004,0.01964287832379341,0.179290771484375,0.19863322377204895,-0.041215021163225174,-0.004116319119930267,0.07828136533498764,-0.11992256343364716
PPP1R1B,0.04485367948655039,8,0.032277677208185196,0.15509146451950073,0.09056878834962845,0.03714897111058235,0.052660200744867325,0.0654372051358223,-0.01351099368184805,-0.060843877494335175
PPP1R37,0.07537457882426679,8,0.039465419948101044,0.17878900468349457,0.10962306708097458,0.07360267639160156,-0.047611795365810394,-0.017646903172135353,0.14886422455310822,0.11791093647480011
PRKAB1,0.11294445709791034,8,0.07241525501012802,0.28082704544067383,0.2052765041589737,0.14680078625679016,-0.010068670846521854,-0.01848747208714485,0.09163960069417953,0.13515260815620422
PRKCSH,0.17667950900795404,8,0.06851464509963989,0.31931307911872864,0.19911454617977142,0.19092153012752533,-0.026322998106479645,-0.0018132085679098964,0.36746805906295776,0.2962404191493988
PROSER1,0.07244327120133676,8,0.06853434443473816,0.07336650788784027,0.1189490333199501,0.09748701751232147,-0.0011291734408587217,0.02224329300224781,0.08204437047243118,0.11805077642202377
PRPF6,0.09327212977223098,8,0.04059344902634621,0.25695034861564636,0.13557815551757812,0.08133668452501297,-0.009734133258461952,-0.029156234115362167,0.10662251710891724,0.16398625075817108
PRPSAP1,0.10711202025413513,8,0.07907219976186752,0.17515091598033905,0.14558562636375427,0.1492849439382553,-0.02380804345011711,0.06118280813097954,0.15638552606105804,0.11404218524694443
PSCA,0.046325278002768755,8,0.04801078885793686,0.02861209213733673,0.06021779030561447,0.11047814041376114,-0.004699430428445339,-0.008415584452450275,0.09980488568544388,0.036593541502952576
PSMD4,0.07381703605642542,8,0.0069521586410701275,0.21126563847064972,0.11919794231653214,0.1683368980884552,-0.034400343894958496,-0.06049622595310211,0.1242583841085434,0.05542183667421341
PSTPIP1,0.03402767650550231,8,-0.038457248359918594,0.15715689957141876,0.018982719630002975,0.019590456038713455,0.004935202654451132,-0.0259713027626276,0.03674128279089928,0.0992434024810791
PTGDS,0.03172262501902878,8,-0.018694916740059853,0.2340194135904312,-0.07096780091524124,-0.08054651319980621,0.018867675215005875,-0.06074235588312149,0.07324512302875519,0.15860037505626678
PTOV1,0.1251898595946841,8,0.03524206206202507,0.2769703269004822,0.19426673650741577,0.1282651126384735,-0.013045242056250572,-0.0055165779776871204,0.20038534700870514,0.18495111167430878
PTP4A3,0.058140145032666624,8,0.02686857432126999,0.11362840235233307,0.09646564722061157,0.10347719490528107,-0.009828788228332996,-0.030911169946193695,0.0874965712428093,0.07792472839355469
PTPRC,-0.008803210381302051,8,0.023308712989091873,-0.19882120192050934,-0.08034250885248184,0.023748628795146942,0.020261770114302635,0.0013588672736659646,0.04284429922699928,0.09721574932336807
PTPRJ,0.11368023121940496,8,0.02202710509300232,0.2788684666156769,0.20137037336826324,0.14655132591724396,-0.00018842837016563863,0.02799728699028492,0.09792574495077133,0.13488997519016266
PTRF,0.026514555742323864,8,0.08124271035194397,0.005487336311489344,0.06817036867141724,0.03641257807612419,-0.00022618117509409785,-0.018609140068292618,0.001644545467570424,0.037994228303432465
PTRH1,0.023913761251606047,8,0.05320501700043678,0.044933270663022995,0.03420547768473625,0.018244650214910507,-0.031111635267734528,-0.011393788270652294,0.047393254935741425,0.03583384305238724
PTTG1,0.12055999925360084,8,0.06478462368249893,0.3247371315956116,0.10735652595758438,0.17430295050144196,0.045072317123413086,0.030784931033849716,0.06813155114650726,0.14930996298789978
